Phoenix Forge – A community makerspace for everyone.,https://phxforge.com/,"Phoenix Forge is a community makerspace open to Maricopa Community College students, Arizona State University students, and the public"
CREATE Makerspace - Arizona Science ...,https://www.azscience.org/experience/create/,"At CREATE, people of all ages can share ideas, collaborate on projects and learn about science, technology, engineering, art and math (STEAM) through making"
Makerspace - ASU Library - Arizona State University,https://lib.asu.edu/makerspace,"Welcome to the ASU Library Makerspace, located on the third floor of Hayden Library, a safe space to learn and explore"
"Makerspaces in Phoenix, Arizona, AZ",https://makerspacedir.com/location/phoenix-az/,"Makerspace, Hackerspaces, Fablabs, Coworking spaces, and other creatives in Phoenix, AZ"
Xerocraft,https://xerocraft.org/,"With a fully stocked metal shop, wood shop, 3D printing station, & electronics section, there's practically nothing you can't make"
CATalyst Studios,https://lib.arizona.edu/catalyst,"Explore and use our equipment, including laser cutters and 3D printers · Attend our events and workshops to learn new maker skills · Create your own media and "
"THE BEST 10 Makerspaces in PHOENIX, AZ - Updated 2024",https://www.yelp.com/search?cflt=makerspaces&find_loc=Phoenix%2C+AZ,"Top 10 Best Makerspaces Near Phoenix, Arizona - With Real Reviews · 1"
Coco-op Makerspace Flagstaff,https://www.cocoop.org/,"The Coco-op is Flagstaff's Makerspace, a community workspace offering membership based access to our facility full of tools, plus public classes across many "
Digital Makerspaces - UCATT - The University of Arizona,https://ucatt.arizona.edu/multimedia/digital-makerspaces,"The mission of the Digital Makerspaces is to promote digital literacy and provide resources across campus for UA students, faculty, and staff to facilitate the "
Phoenix Forge,https://www.maricopa.edu/community/phoenix-forge,Phoenix Forge is the largest community makerspace in the Southwest providing access to hands-on programs for project-based learning
About,https://phxforge.com/about/,Phoenix Forge is a makerspace powered by GateWay Community College on behalf of the Maricopa County Community College District
About the GCC Library Reimagine MakerSpace,https://guides.gccaz.edu/reimaginespace,"Apr 5, 2024 — The GCC Library Reimagine Space is a cross-disciplinary makerspace facility that encourages hands-on learning, collaboration, creativity, experimentation, and "
CREATE On Wheels - Arizona Science ...,https://www.azscience.org/learn/educators/science-on-wheels/create-on-wheels/,"These workshops are based on Arizona Science Center's makerspace, and foster creativity, problem-solving and imagination"
Get connected - ASU Library - Arizona State University,https://lib.asu.edu/makerspace/get-connected,
How Phoenix Forge makerspace is helping local ...,https://www.kjzz.org/news/2024-06-14/how-phoenix-forge-makerspace-is-helping-local-entrepreneurs,"Jun 14, 2024 — Phoenix Forge is a makerspace run by GateWay Community College and it's open to students and the public"
Makerspace - LibCal - Arizona State University Library,https://asu.libcal.com/reserve/makerspace,View all locations
Why and how the Arizona Science Center created its own ...,https://www.aam-us.org/wp-content/uploads/2018/03/Museum-magazine.MarchApril-2018.Everybody-DIY.pdf,relevance and value of makerspaces
The Art and Science of Making,https://www.paradisevalley.edu/makerspace,Make objects of beauty and utility using the PVCC Creative Commons MakerSpace
Create Makerspace Arizona Science Center,https://www.neilsquire.ca/venue/create-makerspace-arizona-science-center/,Create Makerspace Arizona Science Center
Arizona Science Center Makerspace Furniture,https://formaspace.com/workbench-gallery/makerspace/arizona-science-center-makerspace-furniture/?srsltid=AfmBOopcQfnR9uVWtZNwIl-gD6zpWQJAh9aiyXzUnD0-vx2ZtgRyKotn,"Arizona Science Center came to Formaspace to furnish their makerspace where visitors go to design, make, create, and connect"
MakerSpace,https://www.estrellamountain.edu/makerspace,The EMCC MakerSpace is the premier project-based learning center in the west valley
Makerspace (room 310) - Arizona State University Library,https://asu.libcal.com/space/76828,Makerspace (room 310)
MACH,https://www.phoenixpubliclibrary.org/mach,"MACH1, MACH1, <div class=""ExternalClass5D1EFB3FAD00459DAC40BFAB148BBA50""><h3>​Welcome to MACH1"
"TOP 10 BEST Makerspace in Phoenix, AZ - Updated 2024",https://www.yelp.com/search?find_desc=Makerspace&find_loc=Phoenix%2C+AZ,"Top 10 Best Makerspace in Phoenix, AZ - December 2024 - Yelp - Phoenix Forge, Heatsync Labs, AZ CoWork, Magus Effects, Urban Metal Studio, Solano School, "
The Makery,https://chandlerlibrary.org/the-makery/,"Nov 6, 2024 — The Makery Lab is a do-it-yourself space at the Downtown Chandler Library that provides access to various makerspace machinery to prototype and create physical "
Arts and Crafts in Phoenix,https://steampunk-explorer.com/city-guides/phoenix/arts-and-crafts,HeatSync Labs
THINKspot,https://www.mesalibrary.org/how-do-i/visit-thinkspot,A-Z List of eResources · Workforce Development Agencies · Adult Education 
Phoenix Community Makerspace (Phoenix Forge),https://www.meetup.com/phoenix-makerspace-meetup-group/,
Phoenix Forge: A community makerspace for everyone.,https://www.facebook.com/PHXForge/,Phoenix Forge: A community makerspace for everyone
Arizona Science Center: Creating and Maintaining a ...,https://scitechinstitute.org/events/arizona-science-center-creating-and-maintaining-a-makerspace/,Arizona Science Center: Creating and Maintaining a Makerspace
"Makerspaces in Scottsdale, AZ",https://makerspacedir.com/location/scottsdale/,"Makerspace, Hackerspaces, Fablabs, Coworking spaces, and other creatives in Scottsdale, AZ"
Makerspaces,https://makerspace.com/,"Welcome to Make:'s Makerspace Directory, a comprehensive guide to the growing community of makerspaces around the globe"
News - AWC Library Launches Mobile Mini-Makerspace,https://www.azwestern.edu/news/awc-library-launches-mobile-mini-makerspace,"Apr 26, 2018 — Yuma, AZ (April 26, 2018) – The AWC Academic Library is looking to the future with the opening of its Mobile Mini-Makerspace, a "
How to Get Started with a Makerspace,https://www.furnishaz.com/blog-posts/how-to-get-started-with-a-makerspace/,"Looking to inspire the next generation of tinkerers and innovators, a growing number of schools are creating maker spaces equipped with everything from "
Makerspace at Pardes,https://www.pardesschool.org/academics/makerspace-at-pardes/,Contact us at 480-991-9141 or email admissions@pardesschool
Makerspaces - Greater Arizona eLearning Association,http://gazelaz.weebly.com/makerspaces.html,"The Arizona Innovative Learning Collaborative will develop a Makerspaces Network to promote the adoption of Makerspaces in Arizona, and to connect Makerspace "
Makerspace,https://www.ajpl.org/creationzone/,Makerspace
HeatSync Labs,https://www.heatsynclabs.org/,HeatSync Labs
