Dallas Makerspace – A Community Workshop,https://dallasmakerspace.org/,"Dallas Makerspace is a 501(c)(3) non-profit community workshop and laboratory sharing a 36,000sqft shop in Carrollton, TX"
MakerSpace,https://www.library.txst.edu/spaces-technology/space-types/alkek-one/maker-space.html,The MakerSpace is a fabrication shop where you can create almost anything
Innovation Hub & Makerspace - Texas A&M University ...,https://www.arch.tamu.edu/about/facilities/makerspace/,The Makerspace is a place for creatively making a project of almost any kind
3D Printing & MakerSpace,https://www.library.txst.edu/services/technology/3d-printing-makerspace.html,Now open
Makerspace - Library Home at Arlington Public Library (TX),https://arlingtonlibrary.org/makerspace,"Nov 14, 2024 — The Makerspace is located on the second floor of the George W"
Welcome to TXRX Labs,https://apps.txrxlabs.org/,Houston's Non-Profit Makerspace
The MakerBarn - Houston,https://www.themakerbarn.org/,"The MakerBarn is a member-driven family-friendly makerspace that exists to provide a place for our members to envision, design, and realize creative projects"
Makerspace • WALSH,https://walshtx.com/walsh-village/makerspace/,Contact Information
Welcome to the Library Makerspace!,https://www.depts.ttu.edu/library/make/index.php,"The Texas Tech University Library offers a newly-expanded Makerspace with 3D printing, 3D scanning, laser cutting, textiling, and other maker technology"
Tarrant County Makerspace: Home,https://tarrantcountymakerspace.com/,
Makerspace,https://mindstretchingfun.org/makerspace/,"Oct 30, 2024 — We opened our first Makerspace in 2016 and hosted a wide range of woodworking workshops, robotics, electricity projects and building camps"
UT CNS MakerSpace – Bring your ideas to Life,https://sites.utexas.edu/cnsmakerspace/,UT CNS MakerSpace · The University of Texas at Austin
"Makerspace | Town of Little Elm, TX - Official Website",https://www.littleelm.org/1546/Makerspace,Welcome to the Makerspace at Little Elm Public Library
Jimmy and Sherroll Shirley Makerspace | East Texas A&M,https://www.tamuc.edu/jimmy-and-sherroll-shirley-makerspace/,The Jimmy and Sherroll Shirley Makerspace at East Texas A&M University is your hub for turning ideas into reality
SFA Makerspace,https://www.sfasu.edu/makerspace,SFA The SFA Makerspace SFA Makerspace
"Makerspaces in Austin, Texas, TX",https://makerspacedir.com/location/austin-tx/,"Makerspace, Hackerspaces, Fablabs, Coworking spaces, and other creatives in Austin, TX"
Makerspace | Texas Woman's University | BOLDLY GO,https://twu.edu/housing/resources/makerspace/,"Nov 4, 2024 — The Texas Woman's University Makerspace is a dedicated creative space on campus that provides students and faculty with access to tools, "
Makerspace,https://www.benbrooklibrary.org/services/makerspace,Coming Soon
Makerhappen - School Makerspace,https://esc13.net/services/makerhappen,Texas Principal Certification Testing Only
Garland Library's Makerspaces!,https://www.garlandtx.gov/4361/Makerspaces,The makerspace will be open to adults and teens
The Maker Spot | North Richland Hills Library,https://library.nrhtx.com/322/The-Maker-Spot,"Learn about The Maker Spot, a 4500 sq"
"Makerspace! | Cedar Park, TX",https://www.cedarparktexas.gov/1253/Makerspace,"A collaborative learning space for kids and adults alike to engage in creative projects and hands-on activities, as well as access tools and other "
Makerspace | UTSA | University of Texas at San Antonio,https://klesse.utsa.edu/makerspace/,Main Campus Makerspace
"Makerspace | Brazoria County Library System, TX",https://mybcls.org/273/Makerspace,"Book the Makerspace at Lake Jackson, Lake Jackson Makerspace, Pearland, Tom Reid - Fiber Arts Tools, Book the Pearland Cricut, Explore Pearland Makerspace "
UTPB Makerspace,https://www.utpb.edu/university-offices/innovation-commercialization/makerspace,"The makerspaces are available for class use or for personal projects - whatever you need, you can build it here"
